stage,phase,epoch,step,loss,steps_per_sec,lr
step1,train,0,1598,0.9917100071907043,7.4949,0.00010000
step1,train,0,1599,0.997715950012207,7.2470,0.00010000
step1,train,0,1600,0.9944086074829102,7.5704,0.00010000
step1,train,0,1601,1.0076608657836914,7.5116,0.00010000
step1,train,0,1602,0.990921139717102,7.5425,0.00010000
step1,train,0,1603,0.9949109554290771,7.5001,0.00010000
step1,train,0,1604,0.9802320003509521,7.5880,0.00010000
step1,train,0,1605,0.995938777923584,7.5674,0.00010000
step1,train,0,1606,1.019691824913025,7.5797,0.00010000
step1,train,0,1607,0.9897197484970093,7.2649,0.00010000
step1,train,0,1608,0.9987684488296509,7.5671,0.00010000
step1,train,0,1609,1.0081970691680908,7.6237,0.00010000
step1,train,0,1610,1.0081576108932495,7.5433,0.00010000
step1,train,0,1611,0.9962677359580994,7.5068,0.00010000
step1,train,0,1612,0.9906711578369141,7.5557,0.00010000
step1,train,0,1613,0.9914782047271729,7.5502,0.00010000
step1,train,0,1614,1.003321886062622,7.5462,0.00010000
step1,train,0,1615,1.0032119750976562,7.4466,0.00010000
step1,train,0,1616,1.011327862739563,7.5733,0.00010000
step1,train,0,1617,1.0112258195877075,7.5776,0.00010000
step1,train,0,1618,1.011155128479004,7.4773,0.00010000
step1,train,0,1619,1.0033975839614868,7.5059,0.00010000
step1,train,0,1620,0.9832770228385925,7.5410,0.00010000
step1,train,0,1621,1.0029667615890503,7.4993,0.00010000
step1,train,0,1622,1.0079717636108398,7.5363,0.00010000
step1,train,0,1623,0.9971854090690613,7.3895,0.00010000
step1,train,0,1624,1.0124106407165527,7.4774,0.00010000
step1,train,0,1625,1.001678705215454,7.3663,0.00010000
step1,train,0,1626,0.9971051812171936,7.5334,0.00010000
step1,train,0,1627,0.9965561032295227,7.5277,0.00010000
step1,train,0,1628,1.0069478750228882,7.4349,0.00010000
step1,train,0,1629,1.0010019540786743,7.4542,0.00010000
step1,train,0,1630,1.0012938976287842,7.3449,0.00010000
step1,train,0,1631,0.9924736618995667,7.5346,0.00010000
step1,train,0,1632,1.00711190700531,7.5275,0.00010000
step1,train,0,1633,1.0013370513916016,7.5619,0.00010000
step1,train,0,1634,0.9964650273323059,7.5265,0.00010000
step1,train,0,1635,0.9862000942230225,7.5809,0.00010000
step1,train,0,1636,0.9817445874214172,7.5276,0.00010000
step1,train,0,1637,1.0032819509506226,7.5285,0.00010000
step1,train,0,1638,1.0050429105758667,7.2203,0.00010000
step1,train,0,1639,1.00175940990448,7.4745,0.00010000
step1,train,0,1640,1.0088329315185547,7.5096,0.00010000
step1,train,0,1641,1.0062965154647827,7.5604,0.00010000
step1,train,0,1642,1.0054471492767334,7.5447,0.00010000
step1,train,0,1643,0.9839630126953125,7.4942,0.00010000
step1,train,0,1644,0.9894617199897766,7.5161,0.00010000
step1,train,0,1645,1.0009459257125854,7.5110,0.00010000
step1,train,0,1646,0.9834081530570984,7.2536,0.00010000
step1,train,0,1647,1.010276436805725,7.5933,0.00010000
step1,train,0,1648,0.9959323406219482,7.5515,0.00010000
step1,train,0,1649,0.9955141544342041,7.5796,0.00010000
step1,train,0,1650,0.9902326464653015,7.4559,0.00010000
step1,train,0,1651,0.9952549934387207,7.5069,0.00010000
step1,train,0,1652,1.0039554834365845,7.5561,0.00010000
step1,train,0,1653,0.9943908452987671,7.5537,0.00010000
step1,train,0,1654,1.0032950639724731,7.3272,0.00010000
step1,train,0,1655,0.9988612532615662,7.5367,0.00010000
step1,train,0,1656,1.0009453296661377,7.5060,0.00010000
step1,train,0,1657,1.002859354019165,7.5244,0.00010000
step1,train,0,1658,0.9987971782684326,7.5105,0.00010000
step1,train,0,1659,1.006448745727539,7.5450,0.00010000
step1,train,0,1660,1.0081019401550293,7.5712,0.00010000
step1,train,0,1661,1.007901668548584,7.5641,0.00010000
step1,train,0,1662,0.9913572669029236,7.2974,0.00010000
step1,train,0,1663,1.0083045959472656,7.4963,0.00010000
step1,train,0,1664,0.9909120202064514,7.5231,0.00010000
step1,train,0,1665,1.017482876777649,7.5699,0.00010000
step1,train,0,1666,1.009053349494934,7.5371,0.00010000
step1,train,0,1667,1.0069941282272339,7.5222,0.00010000
step1,train,0,1668,1.0036678314208984,7.4993,0.00010000
step1,train,0,1669,0.9996464848518372,7.4466,0.00010000
step1,train,0,1670,0.9824181199073792,7.2770,0.00010000
step1,train,0,1671,0.9992110133171082,7.5431,0.00010000
step1,train,0,1672,1.005509614944458,7.6162,0.00010000
step1,train,0,1673,0.990668773651123,7.5232,0.00010000
step1,train,0,1674,1.0055755376815796,7.5134,0.00010000
step1,train,0,1675,0.9822205901145935,7.5672,0.00010000
step1,train,0,1676,0.9925744533538818,7.5598,0.00010000
step1,train,0,1677,1.0046182870864868,7.5729,0.00010000
step1,train,0,1678,1.0067455768585205,7.4907,0.00010000
step1,train,0,1679,1.0054583549499512,7.4473,0.00010000
step1,train,0,1680,1.0097376108169556,7.4632,0.00010000
step1,train,0,1681,0.9993107318878174,7.5344,0.00010000
step1,train,0,1682,0.9964417219161987,7.5699,0.00010000
step1,train,0,1683,1.0001673698425293,7.6080,0.00010000
step1,train,0,1684,1.0024114847183228,7.1447,0.00010000
step1,train,0,1685,0.985083818435669,7.3236,0.00010000
step1,train,0,1686,0.9969900250434875,7.4370,0.00010000
step1,train,0,1687,0.9998689293861389,7.3924,0.00010000
step1,train,0,1688,0.9924466013908386,7.4492,0.00010000
step1,train,0,1689,1.0156770944595337,7.5740,0.00010000
step1,train,0,1690,0.9945659041404724,7.5643,0.00010000
step1,train,0,1691,1.0058473348617554,7.5823,0.00010000
step1,train,0,1692,1.0085070133209229,7.4996,0.00010000
step1,train,0,1693,1.0020482540130615,7.1908,0.00010000
step1,train,0,1694,1.009194254875183,7.5186,0.00010000
step1,train,0,1695,1.0009709596633911,7.5229,0.00010000
step1,train,0,1696,0.9928876161575317,7.5444,0.00010000
step1,train,0,1697,0.9885531067848206,7.6028,0.00010000
step1,train,0,1698,1.0001661777496338,7.5945,0.00010000
step1,train,0,1699,0.9944884777069092,7.5621,0.00010000
step1,train,0,1700,0.9994669556617737,7.5667,0.00010000
step1,train,0,1701,1.0056045055389404,7.2657,0.00010000
step1,train,0,1702,0.9952912330627441,7.5079,0.00010000
step1,train,0,1703,0.9936599731445312,7.5227,0.00010000
step1,train,0,1704,1.0087374448776245,7.5116,0.00010000
step1,train,0,1705,0.9934523701667786,7.5162,0.00010000
step1,train,0,1706,0.9834903478622437,7.4598,0.00010000
step1,train,0,1707,1.0186175107955933,7.5068,0.00010000
step1,train,0,1708,0.9998927116394043,7.4635,0.00010000
step1,train,0,1709,0.9939958453178406,7.2444,0.00010000
step1,train,0,1710,1.0131713151931763,7.5377,0.00010000
step1,train,0,1711,0.9871722459793091,7.5904,0.00010000
step1,train,0,1712,1.003687858581543,7.5511,0.00010000
step1,train,0,1713,0.993463933467865,7.5201,0.00010000
step1,train,0,1714,1.0010230541229248,7.4880,0.00010000
step1,train,0,1715,1.0055232048034668,7.5407,0.00010000
step1,train,0,1716,0.9948140978813171,7.5972,0.00010000
step1,train,0,1717,1.0085666179656982,7.2761,0.00010000
step1,train,0,1718,1.0004372596740723,7.4972,0.00010000
step1,train,0,1719,0.995755672454834,7.5872,0.00010000
step1,train,0,1720,0.9896359443664551,7.5828,0.00010000
step1,train,0,1721,1.0065441131591797,7.5436,0.00010000
step1,train,0,1722,1.0090076923370361,7.5712,0.00010000
step1,train,0,1723,1.0105081796646118,7.6480,0.00010000
step1,train,0,1724,1.0029319524765015,7.6235,0.00010000
step1,train,0,1725,1.0047367811203003,7.3207,0.00010000
step1,train,0,1726,0.9884830713272095,7.5851,0.00010000
step1,train,0,1727,1.003824234008789,7.5989,0.00010000
step1,train,0,1728,0.9922495484352112,7.5863,0.00010000
step1,train,0,1729,1.0101345777511597,7.6448,0.00010000
step1,train,0,1730,0.9699270129203796,7.5850,0.00010000
step1,train,0,1731,1.0072414875030518,7.5272,0.00010000
step1,train,0,1732,0.9935089349746704,7.5531,0.00010000
step1,train,0,1733,1.016080379486084,7.3681,0.00010000
step1,train,0,1734,1.00284743309021,7.5934,0.00010000
step1,train,0,1735,1.014094352722168,7.6400,0.00010000
step1,train,0,1736,1.0073360204696655,7.6324,0.00010000
step1,train,0,1737,0.9959416389465332,7.6499,0.00010000
step1,train,0,1738,1.0057590007781982,7.5958,0.00010000
step1,train,0,1739,1.0057637691497803,7.6170,0.00010000
step1,train,0,1740,1.0061067342758179,7.6402,0.00010000
step1,train,0,1741,1.0131300687789917,7.3948,0.00010000
step1,train,0,1742,0.99901282787323,7.5473,0.00010000
step1,train,0,1743,0.9878886938095093,7.4914,0.00010000
step1,train,0,1744,1.003814458847046,7.6456,0.00010000
step1,train,0,1745,1.0053898096084595,7.5841,0.00010000
step1,train,0,1746,1.0008081197738647,7.6251,0.00010000
step1,train,0,1747,1.0073062181472778,7.6045,0.00010000
step1,train,0,1748,0.9864888787269592,7.6090,0.00010000
step1,train,0,1749,1.0086296796798706,7.4506,0.00010000
step1,train,0,1750,0.9931214451789856,7.5702,0.00010000
step1,train,0,1751,1.0019949674606323,7.3822,0.00010000
step1,train,0,1752,0.9943752884864807,7.5924,0.00010000
step1,train,0,1753,1.0002117156982422,7.5833,0.00010000
step1,train,0,1754,0.98541259765625,7.6613,0.00010000
step1,train,0,1755,1.000184178352356,7.6112,0.00010000
step1,train,0,1756,1.0060851573944092,7.6406,0.00010000
step1,train,0,1757,0.9996220469474792,7.3926,0.00010000
step1,train,0,1758,1.0042998790740967,7.6559,0.00010000
step1,train,0,1759,0.9962343573570251,7.6334,0.00010000
step1,train,0,1760,1.0042450428009033,7.6082,0.00010000
step1,train,0,1761,1.0045864582061768,7.6223,0.00010000
step1,train,0,1762,0.9870099425315857,7.6100,0.00010000
step1,train,0,1763,1.0212745666503906,7.6019,0.00010000
step1,train,0,1764,1.007838487625122,7.6186,0.00010000
step1,train,0,1765,1.013574481010437,7.3281,0.00010000
step1,train,0,1766,0.9993029236793518,7.6196,0.00010000
step1,train,0,1767,1.0055369138717651,7.6245,0.00010000
step1,train,0,1768,1.0065957307815552,7.5204,0.00010000
step1,train,0,1769,0.9967959523200989,7.5788,0.00010000
step1,train,0,1770,1.002794623374939,7.5907,0.00010000
step1,train,0,1771,1.0008476972579956,7.5742,0.00010000
step1,train,0,1772,0.9882814884185791,7.5650,0.00010000
step1,train,0,1773,1.0145612955093384,7.3368,0.00010000
step1,train,0,1774,1.0056169033050537,7.6252,0.00010000
step1,train,0,1775,1.024588704109192,7.6019,0.00010000
step1,train,0,1776,0.9982391595840454,7.6339,0.00010000
step1,train,0,1777,0.9886730909347534,7.5510,0.00010000
step1,train,0,1778,0.9989907741546631,7.5371,0.00010000
step1,train,0,1779,0.9958972334861755,7.5062,0.00010000
step1,train,0,1780,1.001320242881775,7.6139,0.00010000
step1,train,0,1781,0.993564784526825,7.3430,0.00010000
step1,train,0,1782,1.0034743547439575,7.5545,0.00010000
step1,train,0,1783,0.9877703785896301,7.5448,0.00010000
step1,train,0,1784,1.0085967779159546,7.6241,0.00010000
step1,train,0,1785,1.0025781393051147,7.5681,0.00010000
step1,train,0,1786,1.0101959705352783,7.6376,0.00010000
step1,train,0,1787,0.9928068518638611,7.6058,0.00010000
step1,train,0,1788,0.996687650680542,7.5562,0.00010000
step1,train,0,1789,0.9927796125411987,7.2943,0.00010000
step1,train,0,1790,0.9985170364379883,7.5725,0.00010000
step1,train,0,1791,0.9932414293289185,7.5860,0.00010000
step1,train,0,1792,0.9974187612533569,7.5919,0.00010000
step1,train,0,1793,0.9839681386947632,7.5240,0.00010000
step1,train,0,1794,0.9927059412002563,7.5034,0.00010000
step1,train,0,1795,1.006646990776062,7.5389,0.00010000
step1,train,0,1796,1.0053914785385132,7.5598,0.00010000
step1,train,0,1797,0.9927800893783569,7.5064,0.00010000
step1,train,0,1798,0.9913707375526428,7.5691,0.00010000
step1,train,0,1799,0.9929633140563965,7.5731,0.00010000
step1,train,0,1800,1.0033808946609497,7.5690,0.00010000
step1,train,0,1801,1.0146715641021729,7.5738,0.00010000
step1,train,0,1802,1.005722165107727,7.6439,0.00010000
step1,train,0,1803,0.9958504438400269,7.6238,0.00010000
step1,train,0,1804,0.9952982664108276,7.5890,0.00010000
step1,train,0,1805,1.0085002183914185,7.2941,0.00010000
step1,train,0,1806,0.9906902313232422,7.5649,0.00010000
step1,train,0,1807,1.0092278718948364,7.5407,0.00010000
step1,train,0,1808,1.0038022994995117,7.6161,0.00010000
step1,train,0,1809,0.9964662194252014,7.6500,0.00010000
step1,train,0,1810,0.9988031387329102,7.5816,0.00010000
step1,train,0,1811,0.9958365559577942,7.4095,0.00010000
step1,train,0,1812,0.9878122806549072,7.5426,0.00010000
step1,train,0,1813,1.0013271570205688,7.3618,0.00010000
step1,train,0,1814,1.0053132772445679,7.4141,0.00010000
step1,train,0,1815,0.9961211085319519,7.5986,0.00010000
step1,train,0,1816,1.0102483034133911,7.5189,0.00010000
step1,train,0,1817,0.9961859583854675,7.5897,0.00010000
step1,train,0,1818,1.0033118724822998,7.5814,0.00010000
step1,train,0,1819,0.9835978746414185,7.5987,0.00010000
step1,train,0,1820,0.9938734769821167,7.6286,0.00010000
step1,train,0,1821,0.9962502717971802,7.3458,0.00010000
step1,train,0,1822,0.9883900880813599,7.5331,0.00010000
step1,train,0,1823,1.0112590789794922,7.5815,0.00010000
step1,train,0,1824,1.003074288368225,7.6150,0.00010000
step1,train,0,1825,0.983710765838623,7.5901,0.00010000
step1,train,0,1826,0.9975895285606384,7.6283,0.00010000
step1,train,0,1827,0.9915769696235657,7.5373,0.00010000
step1,train,0,1828,1.0002373456954956,7.5995,0.00010000
step1,train,0,1829,1.0144379138946533,7.3308,0.00010000
step1,train,0,1830,1.0021306276321411,7.5901,0.00010000
step1,train,0,1831,0.9900994896888733,7.5852,0.00010000
step1,train,0,1832,1.0117582082748413,7.6143,0.00010000
step1,train,0,1833,1.002492070198059,7.6124,0.00010000
step1,train,0,1834,1.004210352897644,7.5906,0.00010000
step1,train,0,1835,0.9933754801750183,7.6143,0.00010000
step1,train,0,1836,1.0074470043182373,7.6482,0.00010000
step1,train,0,1837,1.000989317893982,7.2672,0.00010000
step1,train,0,1838,0.9980966448783875,7.6421,0.00010000
step1,train,0,1839,0.9959046244621277,7.5726,0.00010000
step1,train,0,1840,0.9976288676261902,7.4663,0.00010000
step1,train,0,1841,1.0128045082092285,7.5757,0.00010000
step1,train,0,1842,0.9873911738395691,7.5720,0.00010000
step1,train,0,1843,0.9981256723403931,7.5292,0.00010000
step1,train,0,1844,0.9994226694107056,7.6668,0.00010000
step1,train,0,1845,0.9945169687271118,7.2589,0.00010000
step1,train,0,1846,1.0033035278320312,7.6099,0.00010000
step1,train,0,1847,1.0156704187393188,7.6612,0.00010000
step1,train,0,1848,0.9906371831893921,7.6329,0.00010000
step1,train,0,1849,1.0040905475616455,7.5669,0.00010000
step1,train,0,1850,0.9991684556007385,7.6140,0.00010000
step1,train,0,1851,0.9892332553863525,7.5172,0.00010000
step1,train,0,1852,1.0094408988952637,7.5838,0.00010000
step1,train,0,1853,1.0023918151855469,7.3173,0.00010000
step1,train,0,1854,0.9996612668037415,7.6056,0.00010000
step1,train,0,1855,1.0013588666915894,7.6159,0.00010000
step1,train,0,1856,1.0016975402832031,7.6038,0.00010000
step1,train,0,1857,1.0033674240112305,7.5985,0.00010000
step1,train,0,1858,1.0171973705291748,7.6195,0.00010000
step1,train,0,1859,1.0080022811889648,7.6341,0.00010000
step1,train,0,1860,0.9889893531799316,7.5936,0.00010000
step1,train,0,1861,1.009092926979065,7.2645,0.00010000
step1,train,0,1862,0.9903331995010376,7.5280,0.00010000
step1,train,0,1863,1.0085268020629883,7.5868,0.00010000
step1,train,0,1864,1.0002689361572266,7.6012,0.00010000
step1,train,0,1865,1.0031250715255737,7.5710,0.00010000
step1,train,0,1866,1.0037126541137695,7.5857,0.00010000
step1,train,0,1867,0.9888356328010559,7.5684,0.00010000
step1,train,0,1868,0.9952541589736938,7.5284,0.00010000
step1,train,0,1869,0.9942682981491089,7.0705,0.00010000
step1,train,0,1870,0.9950670003890991,7.6336,0.00010000
step1,train,0,1871,0.9985401630401611,7.6019,0.00010000
step1,train,0,1872,1.0041348934173584,7.5840,0.00010000
step1,train,0,1873,0.9970985054969788,7.5805,0.00010000
step1,train,0,1874,1.0003900527954102,7.6134,0.00010000
step1,train,0,1875,1.0058801174163818,7.5871,0.00010000
step1,train,0,1876,1.0168049335479736,7.6025,0.00010000
step1,train,0,1877,1.0017988681793213,7.1198,0.00010000
step1,train,0,1878,1.0057730674743652,7.5237,0.00010000
step1,train,0,1879,1.0131361484527588,7.6110,0.00010000
step1,train,0,1880,0.997285783290863,7.6007,0.00010000
step1,train,0,1881,0.9927585124969482,7.5833,0.00010000
step1,train,0,1882,0.9860972762107849,7.5205,0.00010000
step1,train,0,1883,1.0028191804885864,7.5645,0.00010000
step1,train,0,1884,1.015903115272522,7.5632,0.00010000
step1,train,0,1885,1.0000108480453491,7.3960,0.00010000
step1,train,0,1886,0.9893696308135986,7.5620,0.00010000
step1,train,0,1887,0.9951268434524536,7.5961,0.00010000
step1,train,0,1888,1.005668044090271,7.5682,0.00010000
step1,train,0,1889,0.9853759407997131,7.5574,0.00010000
step1,train,0,1890,0.9964539408683777,7.5078,0.00010000
step1,train,0,1891,0.9998323321342468,7.5722,0.00010000
step1,train,0,1892,0.9828283190727234,7.5884,0.00010000
step1,train,0,1893,1.0103371143341064,7.3080,0.00010000
step1,train,0,1894,0.9887139797210693,7.6045,0.00010000
step1,train,0,1895,0.9813195466995239,7.5443,0.00010000
step1,train,0,1896,1.0044304132461548,7.5614,0.00010000
step1,train,0,1897,1.0161513090133667,7.6187,0.00010000
step1,train,0,1898,1.0079957246780396,7.6069,0.00010000
step1,train,0,1899,1.0126075744628906,7.5863,0.00010000
step1,train,0,1900,0.9953988194465637,7.6327,0.00010000
step1,train,0,1901,0.9927346110343933,7.4166,0.00010000
step1,train,0,1902,0.9977513551712036,7.5858,0.00010000
step1,train,0,1903,0.9821137189865112,7.6130,0.00010000
step1,train,0,1904,1.0063903331756592,7.5949,0.00010000
step1,train,0,1905,1.0119487047195435,7.3386,0.00010000
step1,train,0,1906,0.9918790459632874,7.6242,0.00010000
step1,train,0,1907,1.000376582145691,7.5486,0.00010000
step1,train,0,1908,0.9882716536521912,7.5536,0.00010000
step1,train,0,1909,1.000177264213562,7.3251,0.00010000
step1,train,0,1910,0.9864034652709961,7.5083,0.00010000
step1,train,0,1911,0.9979926943778992,7.5630,0.00010000
step1,train,0,1912,0.9966404438018799,7.5758,0.00010000
step1,train,0,1913,1.0073519945144653,7.5836,0.00010000
step1,train,0,1914,1.000746488571167,7.6195,0.00010000
step1,train,0,1915,0.9883336424827576,7.5779,0.00010000
step1,train,0,1916,1.004821538925171,7.4490,0.00010000
step1,train,0,1917,1.0073744058609009,7.2466,0.00010000
step1,train,0,1918,1.0001405477523804,7.5265,0.00010000
step1,train,0,1919,0.991097092628479,7.5957,0.00010000
step1,train,0,1920,1.0136133432388306,7.6477,0.00010000
step1,train,0,1921,0.9967982172966003,7.6195,0.00010000
step1,train,0,1922,0.9933717250823975,7.6295,0.00010000
step1,train,0,1923,1.007470726966858,7.5461,0.00010000
step1,train,0,1924,0.9943753480911255,7.5572,0.00010000
step1,train,0,1925,0.9950128197669983,7.4108,0.00010000
step1,train,0,1926,0.9908524751663208,7.6224,0.00010000
step1,train,0,1927,0.9984797835350037,7.5863,0.00010000
step1,train,0,1928,1.00591242313385,7.5868,0.00010000
step1,train,0,1929,0.9925414323806763,7.5849,0.00010000
step1,train,0,1930,1.0009026527404785,7.5828,0.00010000
step1,train,0,1931,1.0066924095153809,7.5908,0.00010000
step1,train,0,1932,0.9928966760635376,7.5867,0.00010000
step1,train,0,1933,0.9992930293083191,7.3373,0.00010000
step1,train,0,1934,0.9957661628723145,7.6167,0.00010000
step1,train,0,1935,1.0098105669021606,7.6336,0.00010000
step1,train,0,1936,1.0103964805603027,7.6085,0.00010000
step1,train,0,1937,0.9980963468551636,7.5934,0.00010000
step1,train,0,1938,1.0021028518676758,7.5659,0.00010000
step1,train,0,1939,0.9926422238349915,7.5894,0.00010000
step1,train,0,1940,1.0020363330841064,7.5308,0.00010000
step1,train,0,1941,1.0046731233596802,7.3106,0.00010000
step1,train,0,1942,1.0017664432525635,7.5187,0.00010000
step1,train,0,1943,1.0056530237197876,7.4506,0.00010000
step1,train,0,1944,0.9936835765838623,7.5811,0.00010000
step1,train,0,1945,0.9953863620758057,7.6101,0.00010000
step1,train,0,1946,1.0001354217529297,7.6266,0.00010000
step1,train,0,1947,0.9943823218345642,7.6427,0.00010000
step1,train,0,1948,0.9926284551620483,7.6274,0.00010000
step1,train,0,1949,0.9997881650924683,7.3022,0.00010000
step1,train,0,1950,1.0047094821929932,7.6127,0.00010000
step1,train,0,1951,0.9948298931121826,7.6080,0.00010000
step1,train,0,1952,1.0050010681152344,7.5184,0.00010000
step1,train,0,1953,0.9912366271018982,7.5297,0.00010000
step1,train,0,1954,0.9840532541275024,7.5624,0.00010000
step1,train,0,1955,1.0121119022369385,7.5724,0.00010000
step1,train,0,1956,0.994831919670105,7.6369,0.00010000
step1,train,0,1957,1.0013713836669922,6.2965,0.00010000
step1,train,0,1958,0.9981834888458252,7.6157,0.00010000
step1,train,0,1959,1.003436803817749,7.6634,0.00010000
step1,train,0,1960,1.005502462387085,7.6217,0.00010000
step1,train,0,1961,1.0111433267593384,7.6203,0.00010000
step1,train,0,1962,0.9897056221961975,7.5235,0.00010000
step1,train,0,1963,1.002670407295227,7.5715,0.00010000
step1,train,0,1964,1.0163064002990723,7.5936,0.00010000
step1,train,0,1965,0.9889253973960876,7.4109,0.00010000
step1,train,0,1966,1.0025851726531982,7.5853,0.00010000
step1,train,0,1967,1.0121030807495117,7.6363,0.00010000
step1,train,0,1968,0.9900012016296387,7.5591,0.00010000
step1,train,0,1969,1.0109010934829712,7.6093,0.00010000
step1,train,0,1970,1.0088328123092651,7.6328,0.00010000
step1,train,0,1971,0.994490921497345,7.6069,0.00010000
step1,train,0,1972,1.0001206398010254,7.6182,0.00010000
step1,train,0,1973,1.0007165670394897,9.6671,0.00010000
step1,train,0,1974,0.9969568848609924,10.5245,0.00010000
step1,train,0,1975,0.9951714873313904,10.5652,0.00010000
step1,train,0,1976,0.9895157217979431,10.5548,0.00010000
step1,train,0,1977,1.0065057277679443,10.5635,0.00010000
step1,train,0,1978,1.0086376667022705,10.5328,0.00010000
step1,train,0,1979,0.9900120496749878,10.4856,0.00010000
step1,train,0,1980,0.9943740367889404,10.5049,0.00010000
step1,val,0,1980,0.999732522260059,,0.00010000
step1,train,1,1981,0.9987083077430725,0.0243,0.00010000
step1,train,1,1982,1.0115247964859009,9.9625,0.00010000
step1,train,1,1983,1.0139251947402954,9.4279,0.00010000
step1,train,1,1984,0.9954681992530823,7.5156,0.00010000
step1,train,1,1985,0.9911473393440247,7.5399,0.00010000
step1,train,1,1986,0.9987146854400635,7.6488,0.00010000
step1,train,1,1987,1.0038750171661377,7.7465,0.00010000
step1,train,1,1988,1.0045158863067627,7.6508,0.00010000
step1,train,1,1989,0.9974603056907654,7.6594,0.00010000
step1,train,1,1990,1.0038684606552124,7.7322,0.00010000
step1,train,1,1991,0.9999358654022217,7.7954,0.00010000
step1,train,1,1992,1.0084205865859985,7.6458,0.00010000
step1,train,1,1993,1.0015548467636108,7.4730,0.00010000
step1,train,1,1994,1.0066026449203491,7.4721,0.00010000
step1,train,1,1995,0.9978208541870117,7.4625,0.00010000
step1,train,1,1996,1.006453037261963,7.5280,0.00010000
step1,train,1,1997,1.021102786064148,7.6611,0.00010000
step1,train,1,1998,1.0095750093460083,7.5898,0.00010000
step1,train,1,1999,0.9962078332901001,7.6971,0.00010000
step1,train,1,2000,1.0052841901779175,7.5501,0.00010000
step1,train,1,2001,0.9842473268508911,7.6818,0.00010000
step1,train,1,2002,0.9875033497810364,7.4996,0.00010000
step1,train,1,2003,1.0061545372009277,7.6541,0.00010000
step1,train,1,2004,0.9804362058639526,7.5974,0.00010000
step1,train,1,2005,0.9903868436813354,7.5600,0.00010000
step1,train,1,2006,1.0111020803451538,7.6200,0.00010000
step1,train,1,2007,1.007324457168579,7.6603,0.00010000
step1,train,1,2008,1.0106842517852783,7.4275,0.00010000
step1,train,1,2009,1.0075244903564453,7.6972,0.00010000
step1,train,1,2010,0.9949880838394165,7.6603,0.00010000
step1,train,1,2011,1.0098836421966553,7.6792,0.00010000
step1,train,1,2012,0.9990972876548767,7.6671,0.00010000
step1,train,1,2013,1.0015085935592651,7.6256,0.00010000
step1,train,1,2014,0.9875267744064331,7.6359,0.00010000
step1,train,1,2015,1.0074214935302734,7.6466,0.00010000
step1,train,1,2016,1.0059407949447632,7.6655,0.00010000
step1,train,1,2017,1.0033481121063232,7.7395,0.00010000
step1,train,1,2018,1.0051220655441284,7.6760,0.00010000
step1,train,1,2019,1.002562165260315,7.5855,0.00010000
step1,train,1,2020,0.9989769458770752,7.7229,0.00010000
step1,train,1,2021,0.9918421506881714,7.5574,0.00010000
step1,train,1,2022,1.0046929121017456,7.6626,0.00010000
step1,train,1,2023,0.9940231442451477,7.6242,0.00010000
step1,train,1,2024,0.9979159832000732,7.6344,0.00010000
step1,train,1,2025,1.0039052963256836,7.6632,0.00010000
step1,train,1,2026,0.998264491558075,7.6835,0.00010000
step1,train,1,2027,0.9872301816940308,7.6487,0.00010000
step1,train,1,2028,1.003796100616455,7.5813,0.00010000
step1,train,1,2029,0.9941283464431763,7.6655,0.00010000
step1,train,1,2030,0.9946107268333435,7.6478,0.00010000
step1,train,1,2031,1.001911997795105,7.6357,0.00010000
step1,train,1,2032,1.0109719038009644,7.6644,0.00010000
step1,train,1,2033,0.9973434805870056,7.5607,0.00010000
step1,train,1,2034,1.0022612810134888,7.7040,0.00010000
step1,train,1,2035,1.0002098083496094,7.5517,0.00010000
step1,train,1,2036,0.9962595105171204,7.6374,0.00010000
step1,train,1,2037,0.999382495880127,7.5997,0.00010000
step1,train,1,2038,0.9947128295898438,7.6695,0.00010000
step1,train,1,2039,0.9968565702438354,7.6517,0.00010000
step1,train,1,2040,0.9960810542106628,7.6778,0.00010000
step1,train,1,2041,1.0157121419906616,7.6199,0.00010000
step1,train,1,2042,0.9995990991592407,7.7115,0.00010000
step1,train,1,2043,1.0001884698867798,7.6738,0.00010000
step1,train,1,2044,0.9983779191970825,7.7298,0.00010000
step1,train,1,2045,0.9889953136444092,7.6718,0.00010000
step1,train,1,2046,1.0033466815948486,7.6533,0.00010000
step1,train,1,2047,0.9976975917816162,7.6584,0.00010000
step1,train,1,2048,1.0037904977798462,7.4106,0.00010000
step1,train,1,2049,1.0006581544876099,7.6808,0.00010000
step1,train,1,2050,1.0097870826721191,7.5565,0.00010000
step1,train,1,2051,0.9945124983787537,7.6972,0.00010000
step1,train,1,2052,1.0110125541687012,7.6924,0.00010000
step1,train,1,2053,0.9986124038696289,7.6194,0.00010000
step1,train,1,2054,0.9981042146682739,7.6609,0.00010000
step1,train,1,2055,0.9977946281433105,7.5993,0.00010000
step1,train,1,2056,1.0133625268936157,7.6665,0.00010000
step1,train,1,2057,0.9987044334411621,7.7114,0.00010000
step1,train,1,2058,0.997506320476532,7.7480,0.00010000
step1,train,1,2059,1.0098150968551636,7.6502,0.00010000
step1,train,1,2060,1.0069935321807861,7.5662,0.00010000
step1,train,1,2061,0.9957548379898071,7.7016,0.00010000
step1,train,1,2062,0.984027087688446,7.6759,0.00010000
step1,train,1,2063,1.0053802728652954,7.6805,0.00010000
step1,train,1,2064,1.0087991952896118,7.6165,0.00010000
